audio_file,text,speaker
wavs/fgyqfutNIn4_0063.wav,"mình không thể nhờ tình xác đã ghé thăm bao nhiêu địa điểm, nhưng cảm giác khi thực hiện những hoạt động này thật sự khổ chịu.",SPEAKER_00
wavs/fgyqfutNIn4_0064.wav,"vì sao là như vậy? thứ nhất, mình sợ bị từ chối.",SPEAKER_00
wavs/fgyqfutNIn4_0065.wav,"thứ hai, những hoạt động như vậy mình chưa từng phải làm ở việt nam do đó mình luôn gió dừ và e ngại.",SPEAKER_00
wavs/fgyqfutNIn4_0066.wav,"dù mình đã thử nộp đơn online nhưng không có kết quả đáng kể,",SPEAKER_00
wavs/fgyqfutNIn4_0067.wav,"thế nên mình quyết định mạnh dàng đến những dịa điểm tượng dùng trực tiếp để nộp hồ sơ, xem xét kết quả khả quan không.",SPEAKER_00
wavs/fgyqfutNIn4_0068.wav,"phần nữa là mình muốn độc lọc về tài truyện tại canada, quyết tâm thay đổi bản thân.",SPEAKER_00
wavs/fgyqfutNIn4_0069.wav,"vì thế, mình vẫn tiếp tục đi và từ đồng viên mình rằng hãy quan sát cảm xúc qua các trải nghiệm khác nhau.",SPEAKER_00
wavs/fgyqfutNIn4_0070.wav,những kết quả tích cực sẽ đạt được nếu mình giảm bước rớt khỏi phương an toàn của bản thân.,SPEAKER_00
wavs/fgyqfutNIn4_0071.wav,"ngoài ra, mình cũng tham gia vào các hoạt động ngoài khóa khác ngoài việc học ở trường nhằm kệt nổi nhiều bạn bè mới,",SPEAKER_00
wavs/fgyqfutNIn4_0072.wav,học hỏi cách tìm kiểm việc làm từ những người khác.,SPEAKER_00
wavs/fgyqfutNIn4_0073.wav,"đồng thời, mình luôn mang suy nghĩ lạc quan rằng, ông trời không động rương sống của bất kỳ ai.",SPEAKER_00
wavs/fgyqfutNIn4_0074.wav,"do đó, khi gặp khó khăn chừng chức, mình coi đó như một cơ hội để cố gắng hơn, thử nhiều cách khác nhau và không bỏ cuộc.",SPEAKER_00
wavs/fgyqfutNIn4_0075.wav,"vì vậy, mình tiếp tục nỗ lực, thử nhiều cách và cuối cùng,",SPEAKER_00
wavs/fgyqfutNIn4_0076.wav,mình đã đạt được công việc bảng thời gian như ý muốn tại hộp sứ thị con của một công ty hàng đầu canada,SPEAKER_00
wavs/fgyqfutNIn4_0077.wav,"chuyên cung cấp thực phẩm, hàng tiêu dùng và đặc biệt trong môi trường chủ yếu là người bản xứ.",SPEAKER_00
wavs/fgyqfutNIn4_0078.wav,mình không ngừng học hỏi từ họ để tiếp cận tứ duy và cố gắng hiểu cách hỏi tứ duy như thế nào mà được được họ phát triển như thế.,SPEAKER_00
wavs/fgyqfutNIn4_0079.wav,"tổng lại, bài học đầu tiên khiết quá mục đích được hoàn toàn mở đổi với mình là hãy mở lòng,",SPEAKER_00
wavs/fgyqfutNIn4_0080.wav,không phản xác hay loài trừ các lời tròn trước khi tìm hiểu và thu thập đủ thông tin về một vấn đề.,SPEAKER_00
wavs/fgyqfutNIn4_0081.wav,"hãy tạm gạt lại cái tối từ cao và bắt đầu học, làm việc trong những lĩnh vực và hoạt động mà mình chưa từng trải nghiệm ở việt nam.",SPEAKER_00
wavs/fgyqfutNIn4_0082.wav,"ở một môi trường quốc tế, mình phải không ngừng học hỏi, quan sát,",SPEAKER_00
wavs/fgyqfutNIn4_0083.wav,"đặc biệt khi biết mình thích làm gì, muốn làm điều gì,",SPEAKER_00
wavs/fgyqfutNIn4_0084.wav,"mình phải làm tại nơi, tại chỗ, không lùi bước và cố gắng mở miệng chơi xe,",SPEAKER_00
wavs/fgyqfutNIn4_0085.wav,nói lên ý kiến của mình.,SPEAKER_00
wavs/fgyqfutNIn4_0086.wav,"nếu mình chỉ giữ nó trong lòng thì nó sẽ trở nên với giá trị và không ai quan tâm, không ai biết, không ai dẫn đường mở lối cho mình.",SPEAKER_00
wavs/bhxjzvwN1Y4_0000.wav,chương bảy. tham gia sự kiện với các nhà tuyển dùng cao cấp,SPEAKER_00
wavs/bhxjzvwN1Y4_0001.wav,"trong quá trình du học tại canada, ngoài việc tìm hiểu, khảm phá về bản thân,",SPEAKER_00
wavs/bhxjzvwN1Y4_0002.wav,mình thường tìm kiếm cơ hội để kết nối với những người làm việc trong lĩnh vực hoặc công ty mà mình quan tâm.,SPEAKER_00
wavs/bhxjzvwN1Y4_0003.wav,"điều này giúp mình học hỏi từ họ, đồng thời quá đỏ, tạo ra cơ hội kẻt bàn với những người có tư duy và mục tiêu tương tự.",SPEAKER_00
wavs/bhxjzvwN1Y4_0004.wav,"mình nghĩ rằng giá trị của việc du học không chỉ nằm ở những trạng nghiệm thực tế,",SPEAKER_00
wavs/bhxjzvwN1Y4_0005.wav,mà còn là một mối trường mà mình có thể tìm thấy nhiều người đông chỉ hưởng.,SPEAKER_00
wavs/bhxjzvwN1Y4_0006.wav,"tại đó, mình gặp gỡ những người thuộc nhiều hồi nhóm với tứ duy và ngành nghề mà mình hiểm khí gặp ở quê hương.",SPEAKER_00
wavs/bhxjzvwN1Y4_0007.wav,sự đa dạng này giúp mình mở rồng tâm nhìn hơn và nhìn ra những hàn chế tứ duy thiện cần ít người đại diện trực đấy của mình.,SPEAKER_00
wavs/bhxjzvwN1Y4_0008.wav,"do đó, qua kỳ học thứ hai, mình bắt đầu tìm hiểu về các chương trình kẹt nổi giữa sinh viên và nhà thuận dùng cấp cao.",SPEAKER_00
wavs/bhxjzvwN1Y4_0009.wav,"lúc ấy, mình đã nhận ra công việc thật sự yêu thích và một sự nghiệp như thế nào gọi là có ý nghĩa.",SPEAKER_00
wavs/bhxjzvwN1Y4_0010.wav,"cái khoảnh khắc mình nhận ra bản thân thích làm việc gì ấy, cảm giác tự hứng phẫn như trên mây",SPEAKER_00
wavs/bhxjzvwN1Y4_0011.wav,vẫn còn rò trong ký ức của mình khi mình đang trên chuyển xếp bịch trở về nhà vào buổi chiều h học.,SPEAKER_00
wavs/bhxjzvwN1Y4_0012.wav,"mình cứ suy nghĩ hoài về đám mét thật sự của mình, những gì mình muốn và được nhiên như một cảm giác eureka.",SPEAKER_00
wavs/bhxjzvwN1Y4_0013.wav,"mình đã tìm thấy câu trả lời, mình cứ thăm tụng tìm những người tân tân.",SPEAKER_00
wavs/bhxjzvwN1Y4_0014.wav,"từ đó, mình nỗ lực tìm hiểu về các chương trình liên quan đến đam mê ấy",SPEAKER_00
wavs/bhxjzvwN1Y4_0015.wav,để có thể gặp gời những người đại diện cấp cao từ các tổ chức và công ty hàng đầu tại canada.,SPEAKER_00
wavs/bhxjzvwN1Y4_0016.wav,"cuối cùng, thông tin mà mình cần được chia sẻ từ bộ phần quản lý của một nhóm cường sinh viên",SPEAKER_00
wavs/bhxjzvwN1Y4_0017.wav,đó là chương trình gặp mặt kẹt nội tại bữa ăn tội ở một nhà hàng cao cấp,SPEAKER_00
wavs/bhxjzvwN1Y4_0018.wav,"với các quản lý cấp cao, điện tư, các công ty dẫn đầu trong lĩnh vực marketing,",SPEAKER_00
wavs/bhxjzvwN1Y4_0019.wav,"sản tạo nội dung, giáo dục, tài chính và thương mại quốc tế canada.",SPEAKER_00
wavs/bhxjzvwN1Y4_0020.wav,"chương trình mời tất cả ứng viên từ mười ba trường đại học cao đảng cung lập có tiền trên toàn tỉnh ontario,",SPEAKER_00
wavs/bhxjzvwN1Y4_0021.wav,tỉnh bán lợn nhất của canada.,SPEAKER_00
wavs/bhxjzvwN1Y4_0022.wav,chương trình này nhận được gần năm trăm đơn đăng ký nhưng chỉ chọn bảy mươi chín người tham gia bởi tổ đặc biệt đó.,SPEAKER_00
wavs/bhxjzvwN1Y4_0023.wav,"qua vòng loài đầu tiên, sinh viên đột bài luận và vòng loài thứ hai,",SPEAKER_00
wavs/bhxjzvwN1Y4_0024.wav,"thiết kế website giải thiệu bản thân thành tích như một sở dịu lĩ lịch,",SPEAKER_00
wavs/bhxjzvwN1Y4_0025.wav,"vận tuyển theo phong cách sản tạo, chứ không phà trên tờ giày trắng như thường lệ.",SPEAKER_00
wavs/bhxjzvwN1Y4_0026.wav,"với lệ thể của việc sử dụng kênh youtube và kỹ năng tạo website mà mình vừa học vừa làm,",SPEAKER_00
wavs/bhxjzvwN1Y4_0027.wav,"mình đã vượt qua những vòng loài ban đầu, vòng cuối công gồm hai cuộc phỏng vận về đại diện tư trường và đại diện tư công ty tài",SPEAKER_00
wavs/bhxjzvwN1Y4_0028.wav,"thực sự lúc đó mình rất hồi hộp, không biết nói gì.",SPEAKER_00
wavs/bhxjzvwN1Y4_0029.wav,mình còn nhận rõ ngày đi phỏng vấn là một ngày trời đông tuyệt rớt dày đặc.,SPEAKER_00
wavs/bhxjzvwN1Y4_0030.wav,mình cảm thấy lo lắng.,SPEAKER_00
wavs/bhxjzvwN1Y4_0031.wav,từ trường tròn trang phục phỏng vấn đến thời gian hoạt động cặp phương tiền công công cuối tuần,SPEAKER_00
wavs/bhxjzvwN1Y4_0032.wav,"và lo sợ bị bão tuyệt, trong lúc đợn đời sẽ bị ngoài tuyệt vào ngày cuối tuần vạn về.",SPEAKER_00
wavs/bhxjzvwN1Y4_0033.wav,"mình là chành lòng suy nghĩ, băng khoăn vì sao phải trải quá nhiều công đoàn khó khăn như thế này",SPEAKER_00
wavs/bhxjzvwN1Y4_0034.wav,để giành được vẻ án tội gặp cỡ một nhóm người mà mình chẳng quen biết,SPEAKER_00
wavs/bhxjzvwN1Y4_0035.wav,sự chung bước và tỉnh lơi biển của mình trỗi dày.,SPEAKER_00
wavs/bhxjzvwN1Y4_0036.wav,"khi cảm xúc tiêu cực ấy tràn đến, mình lại quay về mục tiêu ban đầu,",SPEAKER_00
wavs/bhxjzvwN1Y4_0037.wav,gặp gửi các quản lý cấp cao học họi từng dùng thời gian một cách ý nghĩa nhất,SPEAKER_00
wavs/bhxjzvwN1Y4_0038.wav,trong quá trình ở canada.,SPEAKER_00
wavs/bhxjzvwN1Y4_0039.wav,"vì vậy, mình tiếp tục chờ đợi xóe bịt và điện công ty để tham gia phỏng vấn.",SPEAKER_00
wavs/bhxjzvwN1Y4_0040.wav,"cuối cùng, mình đã đầu.",SPEAKER_00
wavs/bhxjzvwN1Y4_0041.wav,không dừng lại ở đó với mong muộn để làm một dấu ẩn tích cực,SPEAKER_00
wavs/bhxjzvwN1Y4_0042.wav,từ bản thân và là người con của sự huế việt nam.,SPEAKER_00
wavs/bhxjzvwN1Y4_0043.wav,mình đã từ đề xuất cho bán tổ chức cho phép mình mặc ảo dài truyền thống trong bữa tiệc,SPEAKER_00
wavs/bhxjzvwN1Y4_0044.wav,thay vì mang đồng phục theo kiểu như các chúng nhân trường thường làm.,SPEAKER_00
wavs/bhxjzvwN1Y4_0045.wav,và họ đã đồng ý ngay.,SPEAKER_00
wavs/bhxjzvwN1Y4_0046.wav,"để khi vào tham gia bữa tiệc,",SPEAKER_00
wavs/bhxjzvwN1Y4_0047.wav,"bỗng dẫn lúc này mình nhận ra chỉ có mình mặc ảo dài,",SPEAKER_00
wavs/bhxjzvwN1Y4_0048.wav,thì là mình cảm giác một việc sẫu hổ vì trang phục chẳng dùng ai.,SPEAKER_00
wavs/bhxjzvwN1Y4_0049.wav,"tuy nhiên, mình từ nhụ bản thân rằng mục đích của mình là quảng bảo việt nam qua ảo dài",SPEAKER_00
wavs/bhxjzvwN1Y4_0050.wav,"và khi đã được đưa ra quyết định, tại sao mình lại é ngái?",SPEAKER_00
wavs/bhxjzvwN1Y4_0051.wav,"vì vậy, mình từ tím đứng lên chia sẻ suy nghĩ, cảm nhận của một sinh viên quốc tế",SPEAKER_00
wavs/bhxjzvwN1Y4_0052.wav,trong quá trình học tập và chuẩn bị tục nghiệp cùng lời mời họ,SPEAKER_00
wavs/bhxjzvwN1Y4_0053.wav,dạy thăm việt nam để tìm kiểm cơ hội hợp tác đầu tư.,SPEAKER_00
wavs/bhxjzvwN1Y4_0054.wav,"sau khoảng thời gian tham gia bữa tiệc đó, mình đã tiệt lập nhiều kẻ nội, quỹ giả",SPEAKER_00
wavs/bhxjzvwN1Y4_0055.wav,mà mình trân trọng đến mức ngay cả tiền bạc cũng không thể mua được,SPEAKER_00
wavs/bhxjzvwN1Y4_0056.wav,cùng với cảm xúc tự hào chỉ có một lần trong đời đối với mình.,SPEAKER_00
wavs/bhxjzvwN1Y4_0057.wav,"sau khi tham gia hoạt động khả năng của nhà quản lý cao cấp,",SPEAKER_00
wavs/bhxjzvwN1Y4_0058.wav,"mình tiếp tục tiêm kiệm cùng đông trong lĩnh vực mà mình yêu thích,",SPEAKER_00
wavs/bhxjzvwN1Y4_0059.wav,đó là giảo dục tài chính cho người trẻ.,SPEAKER_00
wavs/bhxjzvwN1Y4_0060.wav,"nhờ một người bạn quen trong một hội nghề ngân hàng ở toronto,",SPEAKER_00
wavs/bhxjzvwN1Y4_0061.wav,mình đã kết nối với ceo của một học viên giảo dục tài chính,SPEAKER_00
wavs/bhxjzvwN1Y4_0062.wav,"dành cho trẻ em, thánh thiểu niên và phụ huynh thông qua linkedin.",SPEAKER_00
wavs/bhxjzvwN1Y4_0063.wav,"khi làm quen với một ceo của một công ty ở canada,",SPEAKER_00
wavs/bhxjzvwN1Y4_0064.wav,"cặp bạn có thể đoạn rằng cơ hội khiển họ trả lời tín nhẵn,",SPEAKER_00
wavs/bhxjzvwN1Y4_0065.wav,"gặp mặt, trao đổi thảo luận về một vấn đề sẽ có khác như thế nào.",SPEAKER_00
wavs/bhxjzvwN1Y4_0066.wav,"tuy nhiên, như mình từng chia sẻ từ những chương trường trước,",SPEAKER_00
wavs/bhxjzvwN1Y4_0067.wav,"mỗi khi mình biết rõ đam mê của bản thân,",SPEAKER_00
wavs/bhxjzvwN1Y4_0068.wav,mình sẵn lòng nỗ lực hết mình để đạt được những gì mình muốn,SPEAKER_00
wavs/bhxjzvwN1Y4_0069.wav,và không quảng ngài vượt qua những chông gai phía trước nữa.,SPEAKER_00
wavs/bhxjzvwN1Y4_0070.wav,"vậy bạn có thể đoạn được qua email, qua tin nhẵn",SPEAKER_00
wavs/bhxjzvwN1Y4_0071.wav,mất bao lâu để mình gặp được cô ceo đó không?,SPEAKER_00
wavs/bhxjzvwN1Y4_0072.wav,"đúng, mất hết một năm rưỡi thời gian mình ở toronto.",SPEAKER_00
wavs/bhxjzvwN1Y4_0073.wav,"tiếp theo, bạn có thắc mắc làm sao mình đã thuyệt phục cô ấy đồng ý gặp mình không?",SPEAKER_00
wavs/bhxjzvwN1Y4_0074.wav,đơn giản đó là do sự đam mê nhược nhược của mình trong đoàn vật này,SPEAKER_00
wavs/bhxjzvwN1Y4_0075.wav,đã khiến mình trở nên kiến nhẫn quyền tâm hàng cô ceo thật nhiều lần để đạt được cô gặp đó.,SPEAKER_00
wavs/bhxjzvwN1Y4_0076.wav,cách tiếp cận lần này giống như cách bắt đầu khi tìm kiếm mentor ở chức một.,SPEAKER_00
wavs/bhxjzvwN1Y4_0077.wav,lần này mình cũng nghiên cứu về cô cũng như học viếng của cô,SPEAKER_00
wavs/bhxjzvwN1Y4_0078.wav,xem nếu kết nối về mình có thể mang lại giá trị gì trong công việc,SPEAKER_00
wavs/bhxjzvwN1Y4_0079.wav,cho tương lai của cô.,SPEAKER_00
wavs/bhxjzvwN1Y4_0080.wav,mình còn nhớ rõ khoảnh khắc nhận được email đồng ý gặp mặt.,SPEAKER_00
wavs/bhxjzvwN1Y4_0081.wav,"mình rất vui mừng và khi tại nơi, cô vẫn mừng đến mức mình phải đợi thêm gần một tiện nữa",SPEAKER_00
wavs/bhxjzvwN1Y4_0082.wav,rồi cuối cùng cũng gặp được cô.,SPEAKER_00
wavs/bhxjzvwN1Y4_0083.wav,"sau đó, mình và cô trao đổi thảo luận về chuyến môn giáo dục tài chính.",SPEAKER_00
wavs/bhxjzvwN1Y4_0084.wav,cô hãy phấn tích thị trường trong lãnh vực này.,SPEAKER_00
wavs/bhxjzvwN1Y4_0085.wav,"cô hỏi cô giúp được gì mình, mình hỗ trợ gì cho cô.",SPEAKER_00
wavs/bhxjzvwN1Y4_0086.wav,"tổng lại, trong hành trình tìm kiểm, chia sẻ kinh nghiệm và hợp tạc từ những người có kinh nghiệm gấp đôi gấp ba lần so với mình",SPEAKER_00
wavs/bhxjzvwN1Y4_0087.wav,việc tạo ra một mối quan hệ bình đẳng và cân bằng lợi ích giữa hai bên là điều quan trọng nhất,SPEAKER_00
wavs/bhxjzvwN1Y4_0088.wav,vậy là mình đề nghị giúp cô ấy làm một video chia sẻ về chủ đề giáo dục tay tỉnh cho người trẻ,SPEAKER_00
wavs/bhxjzvwN1Y4_0089.wav,và cô ấy sẽ cung cấp các phương pháp cũng như là tài liệu cô sử dụng cho học viên của cô,SPEAKER_00
wavs/bhxjzvwN1Y4_0090.wav,"như vậy, một quan hệ mới đã được hành thành dựa một sinh viên quốc tế nhỏ bé",SPEAKER_00
wavs/bhxjzvwN1Y4_0091.wav,với một ceo dày dằn kinh nghiệm trong lĩnh vực giảo dục tài chính ở canada mà mình yêu thích.,SPEAKER_00
wavs/4D9HEKVzVoY_0000.wav,"chân sầu, chưa bao giờ giảm nghỉ tờ gpa bọn chậm không cho điện khi sang canada.",SPEAKER_00
wavs/4D9HEKVzVoY_0001.wav,du học canada có thể coi như là cái duyên của mình.,SPEAKER_00
wavs/4D9HEKVzVoY_0002.wav,"trong gia đình, hiểm ai suy nghĩ sẽ rời xa huế.",SPEAKER_00
wavs/4D9HEKVzVoY_0003.wav,"mà dù có suy nghĩ đi xa huế, thì cũng không ai muốn rời quê hương việt nam.",SPEAKER_00
wavs/4D9HEKVzVoY_0004.wav,"thêm nữa, gia đình mình có tình cảnh kệ trích lớn nên quyết định rời xa trong một thời gian đòi hỏi mình phải suy nghĩ rất kỹ.",SPEAKER_00
wavs/4D9HEKVzVoY_0005.wav,"trước lúc đi, mình cũng đã có một công việc như mơ ở huế.",SPEAKER_00
wavs/4D9HEKVzVoY_0006.wav,"ban đầu, gia đình, bạn bè đều không ủng hộ vì lo mình phần gãi,",SPEAKER_00
wavs/4D9HEKVzVoY_0007.wav,"đi xa không thân thích, lỡ gặp rủi ro cũng không biết cầu cứu ai.",SPEAKER_00
wavs/4D9HEKVzVoY_0008.wav,"tuy nhiên, với nhiều kháo khạc và hoài bão của mình,",SPEAKER_00
wavs/4D9HEKVzVoY_0009.wav,vội công mình nhận được sự ủng hộ từ mọi người.,SPEAKER_00
wavs/4D9HEKVzVoY_0010.wav,mình luôn muốn thử thách bản thân và trải nghiệm sự độc lập.,SPEAKER_00
wavs/4D9HEKVzVoY_0011.wav,"mình muốn cảm nhận cuộc sống khi không có gia đình, người thân bên cạnh,",SPEAKER_00
wavs/4D9HEKVzVoY_0012.wav,trải qua nhiều khuôn mực cảm xúc và cuốn việc khác nhau để khẳng phá bản thân một cách sâu sắc.,SPEAKER_00
wavs/4D9HEKVzVoY_0013.wav,"mình muốn tận hưởng tuổi trẻ, không lạc phí thanh xuân và để lại giá trị cho kẻ hiệu sâu.",SPEAKER_00
wavs/4D9HEKVzVoY_0014.wav,"khi nghe tin về chương trình hợp mục ở đức nước ước của mình, nhật bản, mình đã nhánh chọn chuẩn bị hồ sơ nộp.",SPEAKER_00
wavs/4D9HEKVzVoY_0015.wav,mình vẫn nhớ cảm giác lúc nục hồ sơ du học sâu đại học tại nhật bản.,SPEAKER_00
wavs/4D9HEKVzVoY_0016.wav,"mình rất kỳ vọng chương trình này vì nó phù hợp với nhiều tiếu chỉ mà mình mong muốn,",SPEAKER_00
wavs/4D9HEKVzVoY_0017.wav,sự mình còn tin rằng mình sẽ đầu và chuẩn bị tinh thần.,SPEAKER_00
wavs/4D9HEKVzVoY_0018.wav,"nếu mình đi nhật, một người khác sẽ được tuyển để thay thế vị trí của mình,",SPEAKER_00
wavs/4D9HEKVzVoY_0019.wav,đảm bảo công việc của tổ chức không bị giãn đoạn.,SPEAKER_00
wavs/4D9HEKVzVoY_0020.wav,"tuy nhiên, đáng tiếc là mình đã bị trượt.",SPEAKER_00
wavs/4D9HEKVzVoY_0021.wav,"mình vẫn còn nhớ khoảnh khắc nhận email thông báo từ bán tổ chức chương trình học bộ này,",SPEAKER_00
wavs/4D9HEKVzVoY_0022.wav,một cảm giác thất vọng không thể tạ.,SPEAKER_00
wavs/4D9HEKVzVoY_0023.wav,"thêm nữa, lúc đó mình đã ở tuổi không còn quả trẻ để bấy ngày tự phương,",SPEAKER_00
wavs/4D9HEKVzVoY_0024.wav,mọi người khuyến mình đến kết hôn yên bề giá thức.,SPEAKER_00
wavs/4D9HEKVzVoY_0025.wav,nhưng mình vẫn chưa chịu tư bỏ ước mơ du học.,SPEAKER_00
wavs/4D9HEKVzVoY_0026.wav,"sau đó, mình nghe nói về một chương trình du học mởi tại canada.",SPEAKER_00
wavs/4D9HEKVzVoY_0027.wav,"chỉnh phủ yêu cầu chỉ cần đột hồ sơ dựa trên bàn điệp ielts,",SPEAKER_00
wavs/4D9HEKVzVoY_0028.wav,"kết quả học tập và kinh nghiệm làm việc ở việt nam,",SPEAKER_00
wavs/4D9HEKVzVoY_0029.wav,không cần chứng minh thay chỉnh.,SPEAKER_00
wavs/4D9HEKVzVoY_0030.wav,"vì vậy, mình đột đớ ngay lập tức.",SPEAKER_00
wavs/4D9HEKVzVoY_0031.wav,giờ ngậm lại mình nhìn ra rằng,SPEAKER_00
wavs/4D9HEKVzVoY_0032.wav,thực sự bản thân khứng quả đám mê học ở trường.,SPEAKER_00
wavs/4D9HEKVzVoY_0033.wav,không thích việc học chỉ bị gọi gòn trong những điểm sụ gpa,SPEAKER_00
wavs/4D9HEKVzVoY_0034.wav,"của nhà trường đưa ra. bên cạnh đó, mình muốn trâu dừa các kỹ năng khác thông qua việc tham gia",SPEAKER_00
wavs/4D9HEKVzVoY_0035.wav,"các hoạt động ngoại khóa, câu lợc mồ xã hội. do đó, mình học chỉ để đủ đặt điểm gpa,",SPEAKER_00
wavs/4D9HEKVzVoY_0036.wav,"thực hiện những thứ mà mình quan tâm lúc bảy giờ, chỉ không tham vòng nằm trong tọp giỏi nhất của trường lớp.",SPEAKER_00
wavs/4D9HEKVzVoY_0037.wav,"để khi sang canada, vũ nhất mình tìm ra đam mê học, đăng ký vào chương trình sáu đại học về cả",SPEAKER_00
wavs/4D9HEKVzVoY_0038.wav,"của học thực tiễn, mang tình ứng dùng cao.",SPEAKER_00
wavs/4D9HEKVzVoY_0039.wav,mình quyết tâm học hệ kịch tính hóa ở đây với niềm tin mình có thể ạp dụng những gì học được,SPEAKER_00
wavs/4D9HEKVzVoY_0040.wav,vào cuộc sống cải nhân và lĩnh vực chương môn của mình.,SPEAKER_00
wavs/4D9HEKVzVoY_0041.wav,"lúc đó, mình chỉ biết đăng ký vào ngành học hợp sở thích của mình,",SPEAKER_00
wavs/4D9HEKVzVoY_0042.wav,học phỉ thấp hơn so với các chương trình sáu đại học dài haiba năm dành cho sinh viên quốc tế.,SPEAKER_00
wavs/4D9HEKVzVoY_0043.wav,"vì thế, mình đã đăng ký chương trình học một năm dù khả năng, nhưng mình chấp nhận dù đó.",SPEAKER_00
wavs/4D9HEKVzVoY_0044.wav,"về mặt tài chính, mình đã việc đơn xin học bổng với ngân hàng và kết hợp khoảng tiền kiềm của mình để từ chủ về tài chính",SPEAKER_00
wavs/4D9HEKVzVoY_0045.wav,trong thời gian du học.,SPEAKER_00
wavs/4D9HEKVzVoY_0046.wav,"hơn nữa, mình cũng tự tin vào khả năng kiểm thêm thu nhập thông qua công việc làm thêm h mỗi tuần theo quyết định của chính phủ.",SPEAKER_00
wavs/4D9HEKVzVoY_0047.wav,"do đó, mình cứ vầy tiện lên.",SPEAKER_00
wavs/4D9HEKVzVoY_0048.wav,"sau khi đăng kỷ, mình nghe nhiều cảnh báo về khó khăn của chương trình học một năm sau đại học,",SPEAKER_00
wavs/4D9HEKVzVoY_0049.wav,đặc biệt khi mình đã từng làm kể toảng ở việt nam và bây giờ lại đăng kỷ vào ngành quản trình công dân quốc tế.,SPEAKER_00
wavs/4D9HEKVzVoY_0050.wav,mình nhận ra rằng điều này sẽ đòi họ nỗ lực rất nhiều về chương trình học mỗi tuần.,SPEAKER_00
wavs/4D9HEKVzVoY_0051.wav,lý do lúc ấy mình không muốn học lại từ đầu kể toàn tại canada,SPEAKER_00
wavs/4D9HEKVzVoY_0052.wav,vì đơn giản nghĩ rằng việc đó sẽ hạn chỉ khả năng tìm hiểu về ngành nghề của mình,SPEAKER_00
wavs/4D9HEKVzVoY_0053.wav,trong môi trường kinh tế tài trình quốc tế.,SPEAKER_00
wavs/4D9HEKVzVoY_0054.wav,"mình nghĩ sau khi học xong, kiện thức chỉ ạp dụng được ở canada",SPEAKER_00
wavs/4D9HEKVzVoY_0055.wav,mà không thể ạp dụng ở việt nam hoặc nếu mình muốn tiếp tục liên đến một quốc gia khác,SPEAKER_00
wavs/4D9HEKVzVoY_0056.wav,"như nhật bản chẳng hạn hoặc muốn trải nghiệm cuộc sống ở mỹ, châu âu.",SPEAKER_00
wavs/4D9HEKVzVoY_0057.wav,liệu việc học kế toán tại canada có giá trị không?,SPEAKER_00
wavs/4D9HEKVzVoY_0058.wav,"tóm lại, sự quan trọng của việc du học và trải nghiệm là để khi hoàn thành,",SPEAKER_00
wavs/4D9HEKVzVoY_0059.wav,mình sẽ trở thành một người tự tin hơn trong việc tự mình quản lý được cuộc sống ở đâu cũng được.,SPEAKER_00
wavs/4D9HEKVzVoY_0060.wav,"mình muốn có khả năng làm công việc mình đam mê, không phải hy sinh bằng cách học hay làm những gì mình không thích,",SPEAKER_00
wavs/4D9HEKVzVoY_0061.wav,chỉ để có thẻ đừng cư ở canada.,SPEAKER_00
wavs/4D9HEKVzVoY_0062.wav,"đơn giản là vì mục đích ban đầu của mình đến canada không phải vì thẻ đồng cư,",SPEAKER_00
wavs/4D9HEKVzVoY_0063.wav,mà họ để khẳng phá khả năng tiêm ẩn của bản thân.,SPEAKER_00
wavs/4D9HEKVzVoY_0064.wav,"mình muốn tìm ra ý nghĩa từ đời sống thực tế, làm gì để lại dấu ẩn xấu sắc trong cuộc sống của mình.",SPEAKER_00
wavs/4D9HEKVzVoY_0065.wav,"đặc biệt, mình luôn hy vọng rằng những nơi mà mình đi qua sẽ để lại một chục dấu ẩn tích cực mà mình mang lại.",SPEAKER_00
wavs/4D9HEKVzVoY_0066.wav,"bởi suy nghĩ đó, mình cố gắng học hỏi từ mọi nguồn, từ nhà trường, bạn bè,",SPEAKER_00
wavs/4D9HEKVzVoY_0067.wav,"các hoạt động ngoài khóa, các công việc và trải nghiệm hàng ngày của mình.",SPEAKER_00
wavs/4D9HEKVzVoY_0068.wav,"mỗi khi nhận thấy ý nghĩa và ứng dụng thật tệ của việc học,",SPEAKER_00
wavs/4D9HEKVzVoY_0069.wav,đám miết học của mình ngay một lần hơn.,SPEAKER_00
wavs/4D9HEKVzVoY_0070.wav,"thậm chí có những lúc lịch làm và lịch học của mình kỷ niệm,",SPEAKER_00
wavs/4D9HEKVzVoY_0071.wav,mình quên mất khả niệm vui chơi cuối tuần.,SPEAKER_00
wavs/4D9HEKVzVoY_0072.wav,"điều này giúp mình nhận ra khi càng bận rồ,",SPEAKER_00
wavs/4D9HEKVzVoY_0073.wav,"mình buộc phải suy nghĩ về cách quản lý thời gian hiệu quả hơn,",SPEAKER_00
wavs/4D9HEKVzVoY_0074.wav,tìm các phương phạm học hiệu quả hơn để thích nghĩ về khung thời gian đó.,SPEAKER_00
wavs/4D9HEKVzVoY_0075.wav,"nếu không làm được những việc này, mình sẽ bất cân bằng, rất nhẹ bị đuổi và cảm thấy áp lực về mỗi tư bảo dịch chân.",SPEAKER_00
wavs/4D9HEKVzVoY_0076.wav,"với ba kiểm tra đầu tiên về muôn xuất nhập khẩu quốc tế,",SPEAKER_00
